"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Peptides used for quantitation","Confidence score"
"559","AT2G38230.1","| Symbols: ATPDX1.1, PDX1.1 | pyridoxine biosynthesis 1.1 | chr2:16011475-16012404 FORWARD LENGTH=309",3417,25473.5,25921.5,7.45493122622183,7.58604038630378,0.0222771751091843,0.0120695512002536,"1","25"
"560","AT2G39460.1","| Symbols: ATRPL23A, RPL23A, RPL23AA | ribosomal protein L23AA | chr2:16475049-16475904 FORWARD LENGTH=154",2144.66666666667,4582.75,44370,2.1368122474355,20.6885296860429,0.114773102299742,2.55467560513845e-05,"1","47"
"561","AT1G54410.1","| Symbols:  | dehydrin family protein | chr1:20310305-20310601 REVERSE LENGTH=98",11810,118,1840.75,0.00999153259949196,0.15586367485182,0.915075175948355,0.893656675915222,"1","24"
"562","AT5G11670.1","| Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588",236977.666666667,55525.5,69785.75,0.234306889678774,0.294482391448983,0.955159864294594,0.950710280166146,"1","22"
"563","AT3G18490.1","| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:6349090-6350592 REVERSE LENGTH=500",48646.6666666667,177375.5,17446.5,3.64620049335343,0.358637111141565,0.0186704980857824,0.797225422783822,"1","24"
"564","AT3G45780.1","| Symbols: PHOT1, NPH1, JK224, RPT1 | phototropin 1 | chr3:16818557-16823960 FORWARD LENGTH=996",32611,14454.5,4948.5,0.44324001103922,0.151743276808439,0.845455378545755,0.911960426964634,"1","22"
"565","AT2G24270.1","| Symbols: ALDH11A3 | aldehyde dehydrogenase 11A3 | chr2:10327325-10329601 REVERSE LENGTH=496",135164.666666667,35986.5,19626.25,0.266241917266347,0.145202518409644,0.927891893860571,0.942572961991914,"1","15"
"566","AT5G42790.1","| Symbols: PAF1, ATPSM30, ARS5 | proteasome alpha subunit F1 | chr5:17159270-17160975 REVERSE LENGTH=278",105085,870.25,17.5,0.00828139125469858,0.000166531855164867,0.999695411750797,0.999568019156332,"1","38"
"567","AT4G24820.1","| Symbols:  | 26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain | chr4:12790471-12792599 REVERSE LENGTH=387",111217,13295.25,3488.75,0.119543325211074,0.0313688554807269,0.942168209959666,0.94942809835183,"1","73"
"568","AT1G70730.1","| Symbols: PGM2 | Phosphoglucomutase/phosphomannomutase family protein | chr1:26669020-26672726 REVERSE LENGTH=585",24515.3333333333,100377,7508.5,4.09445789029995,0.306277703750034,0.108581150793445,0.996421440647231,"1","92"
"569","AT2G26670.1","| Symbols: HY1, ATHO1, HO1, TED4, GUN2, HY6 | Plant haem oxygenase (decyclizing) family protein | chr2:11341816-11343394 FORWARD LENGTH=282",384340.333333333,669344.75,164964.5,1.74154178458155,0.429214645700295,0.114614283476062,0.966298466642168,"1","36"
"570","AT5G16620.1","| Symbols: PDE120, TIC40, ATTIC40 | hydroxyproline-rich glycoprotein family protein | chr5:5450808-5454256 FORWARD LENGTH=447",455.333333333333,16370.5,6016.75,35.9527818448023,13.2139458272328,0.0296653375173019,0.0247484667988799,"1","66"
"571","AT5G10450.1","| Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=248",242352,185087.5,64074.5,0.763713524130191,0.264386099557668,0.778390240418645,0.961759056882912,"1","220"
"572","AT3G48730.1","| Symbols: GSA2 | glutamate-1-semialdehyde 2,1-aminomutase 2 | chr3:18049697-18051550 FORWARD LENGTH=472",193657,217086.75,84689.5,1.12098581512674,0.437317008938484,0.363881593020691,0.908337987497774,"1","53"
"573","AT1G50200.1","| Symbols: ALATS, ACD | Alanyl-tRNA synthetase | chr1:18591429-18598311 REVERSE LENGTH=1003",176511.666666667,100043.5,132812.5,0.566781232590858,0.752429017911942,0.961378984201357,0.89442842525703,"1","30"
"574","AT3G08740.1","| Symbols:  | elongation factor P (EF-P) family protein | chr3:2654788-2656154 REVERSE LENGTH=236",22098,3913.5,2123,0.177097474884605,0.0960720427187981,0.914667601748709,0.925489641341915,"1","18"
"575","AT1G06430.1","| Symbols: FTSH8 | FTSH protease 8 | chr1:1960214-1962525 REVERSE LENGTH=685",4457,1353.5,24624.25,0.303679605115549,5.52484855283823,0.963928153011465,0.00462821470187289,"1","20"
"576","AT5G53560.1","| Symbols: ATB5-A, B5 #2, ATCB5-E, CB5-E | cytochrome B5 isoform E | chr5:21759628-21760353 FORWARD LENGTH=134",94683.6666666667,131996.75,377291,1.39408152057201,3.98475273806464,0.19912569586959,0.00191765481320955,"1","109"
"577","AT3G17390.1","| Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393",53092,110,159.75,0.00207187523544037,0.00300892789874181,0.92014085547515,0.920025604162271,"1","71"
"578","ATCG00340.1","| Symbols: PSAB | Photosystem I, PsaA/PsaB protein | chrC:37375-39579 REVERSE LENGTH=734",121983.666666667,2887.25,416.5,0.0236691524275108,0.00341439154422313,0.992840486958911,0.992966732499794,"1","38"
"579","AT2G30870.1","| Symbols: ATGSTF10, ERD13, ATGSTF4, GSTF10 | glutathione S-transferase PHI 10 | chr2:13141490-13142392 FORWARD LENGTH=215",56391.6666666667,27957,17073.25,0.49576474065317,0.302761932909709,0.997296509122165,0.999081131462428,"1","42"
"580","AT5G58290.1","| Symbols: RPT3 | regulatory particle triple-A ATPase 3 | chr5:23569155-23571116 FORWARD LENGTH=408",63259.6666666667,3836.5,3124.25,0.0606468576607528,0.0493877088613598,0.918106212521705,0.919628040634993,"1","16"
"581","AT1G37130.1","| Symbols: NIA2, B29, NIA2-1, CHL3, NR, NR2, ATNR2 | nitrate reductase 2 | chr1:14158617-14161652 FORWARD LENGTH=917",44953.6666666667,3553.25,3943.5,0.0790424956065875,0.0877236562089855,0.902367897560571,0.900948911603296,"1","25"
"582","AT3G57530.1","| Symbols: CPK32, ATCPK32, CDPK32 | calcium-dependent protein kinase 32 | chr3:21296898-21299351 REVERSE LENGTH=538",2038.66666666667,10006,13428.25,4.90810987573578,6.58678057553957,0.000866217105728444,0.0140355923936108,"1","38"
"583","AT1G11910.1","| Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506",98919.6666666667,21096.75,15631.75,0.213271543575764,0.15802469343811,0.943705118334975,0.949413979640691,"1","16"
"584","AT1G01790.1","| Symbols: KEA1, ATKEA1 | K+ efflux antiporter 1 | chr1:284781-290869 FORWARD LENGTH=1193",61911,1300.5,406.5,0.0210059601686292,0.00656587682318166,0.950029594669813,0.951191847482879,"1","76"
"585","AT1G65960.1","| Symbols: GAD2 | glutamate decarboxylase 2 | chr1:24555868-24557253 FORWARD LENGTH=365",121174.333333333,1762.75,559,0.0145472225966445,0.00461318816140932,0.983411040966417,0.983724095912955,"1","51"
"586","AT2G40490.1","| Symbols: HEME2 | Uroporphyrinogen decarboxylase | chr2:16912961-16914988 FORWARD LENGTH=394",4095,16058.5,35610.75,3.92148962148962,8.69615384615385,0.0778716601949843,0.0159288526661529,"1","29"
"587","AT2G29700.1","| Symbols: ATPH1, PH1 | pleckstrin homologue 1 | chr2:12697571-12698008 FORWARD LENGTH=145",3809.66666666667,20871.75,5872.25,5.47862892641526,1.54140782220667,0.0149992515684635,0.21413689469138,"1","49"
"588","AT3G48420.1","| Symbols:  | Haloacid dehalogenase-like hydrolase (HAD) superfamily protein | chr3:17929743-17931551 FORWARD LENGTH=319",185.333333333333,17859.5,9915,96.3642086330935,53.4982014388489,0.127361325883126,0.00588667025362766,"1","42"
"589","AT4G14030.1","| Symbols: SBP1 | selenium-binding protein 1 | chr4:8098121-8100165 REVERSE LENGTH=490",58468,33082,12101.25,0.565813778477116,0.206972189915851,0.941589551190686,0.999692746410974,"1","37"
"590","AT2G28605.1","| Symbols:  | Photosystem II reaction center PsbP family protein | chr2:12254911-12255689 FORWARD LENGTH=232",8170,10242,22058.5,1.25361077111383,2.6999388004896,0.217314410900988,0.0184190245038795,"1","42"
"591","AT3G25770.1","| Symbols: AOC2 | allene oxide cyclase 2 | chr3:9406975-9407839 FORWARD LENGTH=253",20818,147617,23034,7.09083485445288,1.10644634450956,0.0522232191515289,0.414076516278723,"1","74"
"592","AT1G52000.1","| Symbols:  | Mannose-binding lectin superfamily protein | chr1:19333352-19335700 REVERSE LENGTH=730",72807,56400.25,1336,0.774654222808246,0.0183498839397311,0.744513323505362,0.991851226540677,"1","52"
"593","AT5G22650.1","| Symbols: HD2B, HDT02, HDT2, ATHD2B, HDA4, HD2, ATHD2 | histone deacetylase 2B | chr5:7534120-7536054 FORWARD LENGTH=306",163265.333333333,26143.75,1146,0.160130442061593,0.00701924883012519,0.996206874270603,0.994954077160849,"1","72"
"594","AT3G02230.1","| Symbols: RGP1, ATRGP1 | reversibly glycosylated polypeptide 1 | chr3:415463-417304 FORWARD LENGTH=357",92593,24450.5,40770.75,0.264064238117352,0.440322162582485,0.954411715945534,0.923189159506072,"1","24"
"595","AT3G14310.1","| Symbols: ATPME3, PME3 | pectin methylesterase 3 | chr3:4772214-4775095 REVERSE LENGTH=592",4950.33333333333,7642,193.25,1.543734428658,0.039037775233991,0.25128916323988,0.961696902609412,"1","24"
"596","AT1G52400.1","| Symbols: BGL1, BGLU18, ATBG1 | beta glucosidase 18 | chr1:19515250-19517930 FORWARD LENGTH=528",166369,6615,928.25,0.0397610131695208,0.0055794649243549,0.949726478954157,0.952542222496401,"1","31"
"597","ATCG00770.1","| Symbols: RPS8 | ribosomal protein S8 | chrC:80068-80472 REVERSE LENGTH=134",186334.666666667,39280.75,42103,0.210807525527545,0.225953660438924,0.903693524452903,0.900814210476846,"1","17"
"598","AT5G56030.1","| Symbols: HSP81-2, ERD8, HSP90.2, AtHsp90.2 | heat shock protein 81-2 | chr5:22686923-22689433 FORWARD LENGTH=699",9381.66666666667,38987,97673.5,4.15565819861432,10.4111032154912,0.0590683365550789,0.00244406215595164,"1","182"
"599","AT5G56030.2","| Symbols: HSP81-2, ERD8, HSP90.2, AtHsp90.2 | heat shock protein 81-2 | chr5:22686923-22689433 FORWARD LENGTH=699",9381.66666666667,38987,97673.5,4.15565819861432,10.4111032154912,0.0590683365550789,0.00244406215595164,"1","182"
"600","AT1G26380.1","| Symbols:  | FAD-binding Berberine family protein | chr1:9126901-9128508 REVERSE LENGTH=535",1145,6230,14275.25,5.4410480349345,12.4674672489083,0.0809999776964971,0.00484706862678211,"1","77"
"601","AT1G05520.1","| Symbols:  | Sec23/Sec24 protein transport family protein | chr1:1631126-1635703 REVERSE LENGTH=783",12523.3333333333,172.5,1702.75,0.0137742879957413,0.135966196433324,0.919351628373592,0.901846675128023,"1","28"
"602","AT5G44650.1","| Symbols: CEST, AtCEST | Encodes a chloroplast protein that induces tolerance to multiple environmental stresses and reduces photooxidative damage. | chr5:18013396-18015292 FORWARD LENGTH=280",2536,7162,38221.75,2.82413249211356,15.0716679810726,0.135121163141405,0.00184039357081867,"1","20"
"603","AT5G36210.1","| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr5:14248202-14253272 REVERSE LENGTH=730",24744.3333333333,10243,4063.5,0.413953363059556,0.164219417240311,0.966333512692733,0.980020254051019,"1","38"
"604","AT2G36530.1","| Symbols: LOS2, ENO2 | Enolase | chr2:15321081-15323786 REVERSE LENGTH=444",291522,306283.25,89118.75,1.05063511501705,0.305701628007492,0.445073505663921,0.999349602929503,"1","38"
"605","AT3G06050.1","| Symbols: PRXIIF, ATPRXIIF | peroxiredoxin IIF | chr3:1826311-1827809 REVERSE LENGTH=201",17214,3938.75,3615,0.228810851632392,0.21000348553503,0.897404464142944,0.900746577982634,"1","19"
"606","AT2G44050.1","| Symbols: COS1 | 6,7-dimethyl-8-ribityllumazine synthase / DMRL synthase / lumazine synthase / riboflavin synthase | chr2:18224304-18225917 FORWARD LENGTH=227",102027.666666667,53005.25,29096.75,0.5195183986043,0.285184900827553,0.892080705306147,0.940517192719662,"1","36"
"607","AT5G17910.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein mat",52390,3983.75,665,0.0760402748616148,0.0126932620729147,0.972121839503208,0.97437484878767,"1","59"
"608","AT2G43750.1","| Symbols: OASB, ACS1, CPACS1, ATCS-B | O-acetylserine (thiol) lyase B | chr2:18129604-18132322 REVERSE LENGTH=392",131532.333333333,329754.75,132798.5,2.50702425512612,1.00962627693571,0.0427521812193411,0.485693487391059,"1","43"
"609","AT1G76680.1","| Symbols: OPR1, ATOPR1 | 12-oxophytodienoate reductase 1 | chr1:28776982-28778271 FORWARD LENGTH=372",13572.3333333333,28210.25,36272,2.07851143257116,2.67249551784267,0.0228972691234731,0.0192442961303554,"1","29"
"610","AT4G31480.1","| Symbols:  | Coatomer, beta subunit | chr4:15264145-15267384 FORWARD LENGTH=948",45444,440,673,0.00968224628113722,0.0148094357891031,0.938725445230969,0.938200879036066,"1","21"
"611","AT5G49910.1","| Symbols: CPHSC70-2EAT SHOCK PROTEIN 70-2, HSC70-7, cpHsc70-2 | chloroplast heat shock protein 70-2 | chr5:20303470-20306295 FORWARD LENGTH=718",1152,8879.5,63161.25,7.70789930555556,54.8274739583333,0.114945771466737,0.00164556611412887,"1","120"
"612","AT1G24280.1","| Symbols: G6PD3 | glucose-6-phosphate dehydrogenase 3 | chr1:8609495-8612383 FORWARD LENGTH=599",51264.3333333333,230289.5,113354,4.49219730416859,2.21116695818405,0.0172813293940981,0.0453174538564267,"1","20"
"613","AT5G60160.1","| Symbols:  | Zn-dependent exopeptidases superfamily protein | chr5:24223887-24226783 REVERSE LENGTH=477",56606.3333333333,48978.75,14429.75,0.865252121376289,0.254914055553266,0.622299346635594,0.931569225817045,"1","109"
"614","AT5G19150.1","| Symbols:  | pfkB-like carbohydrate kinase family protein | chr5:6426280-6428402 REVERSE LENGTH=365",25632,3912.75,359.5,0.152650983146067,0.0140254369538077,0.864606426134389,0.889166553626694,"1","41"
"615","AT2G25950.1","| Symbols:  | Protein of unknown function (DUF1000) | chr2:11068735-11070524 FORWARD LENGTH=204",64283,64263,24857.25,0.999688875752532,0.386684660018979,0.500423478601328,0.99124014073375,"1","34"
"616","AT5G55660.1","| Symbols:  | DEK domain-containing chromatin associated protein | chr5:22539375-22543142 FORWARD LENGTH=778",19688,13407.5,3217.25,0.680998577813897,0.163411722876879,0.806749731857415,0.960989399560579,"1","24"
"617","AT5G42740.1","| Symbols:  | Sugar isomerase (SIS) family protein | chr5:17136080-17140622 FORWARD LENGTH=560",48529.3333333333,21035.25,962.75,0.433454336895898,0.0198385169107344,0.978054936589591,0.987919520147791,"1","16"
"618","ATCG00720.1","| Symbols: PETB | photosynthetic electron transfer B | chrC:74841-76292 FORWARD LENGTH=215",45880,18890.5,14293.5,0.411737140366173,0.311540976460331,0.990845654928863,0.993277392311445,"1","18"
"619","AT1G14320.1","| Symbols: SAC52, RPL10, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=220",10196.3333333333,1503.75,11461.25,0.147479486089771,1.12405603321455,0.881456787721044,0.417785858270404,"1","23"
"620","AT1G31160.1","| Symbols: HINT 2 | HISTIDINE TRIAD NUCLEOTIDE-BINDING 2 | chr1:11122880-11124106 REVERSE LENGTH=187",789.666666666667,10432.5,22091.5,13.2112705783031,27.9757281553398,0.0306628653047092,0.00605723273237479,"1","29"
"621","AT3G50360.1","| Symbols: ATCEN2, CEN1, CEN2 | centrin2 | chr3:18674421-18675502 FORWARD LENGTH=169",7378,6966.25,36191.25,0.944192193006235,4.9052927622662,0.529249602907055,0.00551218747722306,"1","63"
"622","AT4G24830.1","| Symbols:  | arginosuccinate synthase family | chr4:12793085-12795857 REVERSE LENGTH=494",1951,35.25,53.5,0.0180676576114813,0.0274218349564326,0.849851548297884,0.848128970999087,"1","20"
"623","AT5G57130.1","| Symbols:  | Clp amino terminal domain-containing protein | chr5:23145291-23149395 FORWARD LENGTH=1028",36187.3333333333,13201,18930.25,0.364796153350159,0.523118126047788,0.9921805405254,0.994160766992111,"1","23"
"624","AT5G10840.1","| Symbols:  | Endomembrane protein 70 protein family | chr5:3424910-3427797 REVERSE LENGTH=648",32598,192.75,304,0.00591293944413768,0.00932572550463219,0.919882485691256,0.91945628407703,"1","22"
"625","AT1G29900.1","| Symbols: CARB | carbamoyl phosphate synthetase B | chr1:10468164-10471976 FORWARD LENGTH=1187",33012.3333333333,69277.75,183693,2.09854145420398,5.5643749305815,0.15916855121231,7.39199448218136e-05,"1","56"
"626","AT3G54760.1","| Symbols:  | dentin sialophosphoprotein-related | chr3:20269659-20272037 REVERSE LENGTH=792",35629.6666666667,2593.5,749.75,0.0727904648747766,0.0210428575438071,0.93591337042946,0.941112257240036,"1","29"
"627","AT2G25670.1","| Symbols:  | BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G32610.1); Has 43784 Blast hits to 26928 proteins in 1799 species: Archae - 86; Bacteria - 6347; Metazoa - 15971; Fungi - 5398; Plants - 1931; Viruses - 259; Other",106877.333333333,1313.75,394.75,0.0122921292946431,0.00369348661393747,0.978771900722888,0.979067481039942,"1","43"
"628","AT2G26080.1","| Symbols: AtGLDP2, GLDP2 | glycine decarboxylase P-protein 2 | chr2:11109330-11113786 REVERSE LENGTH=1044",11309.3333333333,15767.75,4835.75,1.39422453430795,0.427589306767272,0.246229019185041,0.827608745776418,"1","50"
"629","AT1G62380.1","| Symbols: ACO2, ATACO2 | ACC oxidase 2 | chr1:23082340-23084068 FORWARD LENGTH=320",19080.6666666667,28138,16038.75,1.47468641906293,0.840575975682191,0.0698145789218447,0.731433957370744,"1","18"
"630","AT5G25980.1","| Symbols: TGG2, BGLU37 | glucoside glucohydrolase 2 | chr5:9072730-9075143 FORWARD LENGTH=467",111522,59798.75,89182.25,0.536205860727031,0.799683022183964,0.995119419981126,0.859730329324031,"1","94"
"631","AT5G19860.1","| Symbols:  | Protein of unknown function, DUF538 | chr5:6714533-6715837 REVERSE LENGTH=181",2187.33333333333,38469,37027.25,17.5871685461749,16.9280326120085,0.0135726454149998,0.00139199833662103,"1","27"
"632","AT5G20290.1","| Symbols:  | Ribosomal protein S8e family protein | chr5:6851695-6853012 REVERSE LENGTH=222",130575.333333333,1015.5,678.75,0.00777711972143794,0.00519814870598326,0.961029747297958,0.961194696554743,"1","31"
"633","AT2G10940.1","| Symbols:  | Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein | chr2:4311160-4312035 REVERSE LENGTH=291",70636.3333333333,26051,12914,0.368804534021679,0.182823759255152,0.923688532414936,0.949688889680285,"1","36"
"634","AT1G53580.1","| Symbols: GLX2-3, ETHE1, GLY3 | glyoxalase II  3 | chr1:19991542-19993250 REVERSE LENGTH=294",241.333333333333,2936.5,16611.25,12.167817679558,68.8311464088398,0.0803177839467683,0.0116675813363235,"1","31"
"635","AT3G15950.1","| Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=772",269343.333333333,3751,6910.5,0.0139264631263691,0.0256568444240932,0.972932319996524,0.972379438202555,"1","73"
"636","AT1G03870.1","| Symbols: FLA9 | FASCICLIN-like arabinoogalactan 9 | chr1:982625-983368 REVERSE LENGTH=247",210187.666666667,107229.25,32147.25,0.510159571684352,0.152945463022727,0.818902738298641,0.910726780178738,"1","70"
"637","AT3G26740.1","| Symbols: CCL | CCR-like | chr3:9827868-9828461 FORWARD LENGTH=141",413.333333333333,1442.5,25402.25,3.48991935483871,61.4570564516129,0.157485257996647,0.00198061033922022,"1","42"
"638","AT3G10620.1","| Symbols: ATNUDX26, NUDX26 | nudix hydrolase homolog 26 | chr3:3320263-3321565 FORWARD LENGTH=216",29647.3333333333,82969.25,44514.5,2.79854005981426,1.50146724831913,0.00731750113059372,0.181647105088412,"1","58"
"639","AT3G44310.1","| Symbols: NIT1, ATNIT1, NITI | nitrilase 1 | chr3:15986901-15988841 FORWARD LENGTH=346",1854.33333333333,635,64004.25,0.342441128887291,34.5160435017077,0.799722025963575,0.000473294425228727,"1","113"
"640","AT2G47400.1","| Symbols: CP12-1, CP12 | CP12 domain-containing protein 1 | chr2:19446889-19447263 FORWARD LENGTH=124",1608,454930.75,496687.75,282.917133084577,308.885416666667,0.0674500657202401,0.000990242861459794,"1","167"
"641","AT1G12240.1","| Symbols: ATBETAFRUCT4, VAC-INV | Glycosyl hydrolases family 32 protein | chr1:4153699-4157457 FORWARD LENGTH=664",57741.6666666667,25183.75,1857.25,0.436145186895656,0.0321648145475538,0.8989450497311,0.955526026878975,"1","58"
"642","AT4G31990.1","| Symbols: ASP5, AAT3, ATAAT1 | aspartate aminotransferase 5 | chr4:15471074-15473521 REVERSE LENGTH=453",5437.66666666667,17302,6569.25,3.18187948262122,1.2081009011218,0.0141936855190875,0.342536273826763,"1","26"
"643","AT4G01900.1","| Symbols: PII, GLB1 | GLNB1 homolog | chr4:821736-823294 FORWARD LENGTH=196",24768.3333333333,13240.5,14743.5,0.534573716439001,0.59525603929749,0.899484467956056,0.876775557796092,"1","23"
"644","AT3G02520.1","| Symbols: GRF7, GF14 NU | general regulatory factor 7 | chr3:526800-527915 REVERSE LENGTH=265",30284.6666666667,77410.5,45200.75,2.55609549386928,1.49252922270896,0.00986216787335279,0.197699676932179,"1","296"
"645","AT4G01870.1","| Symbols:  | tolB protein-related | chr4:808473-810431 REVERSE LENGTH=652",15225.6666666667,33173,50421.75,2.17875517218732,3.31162839065613,0.100336260351268,0.0109768611449065,"1","38"
"646","AT5G37830.1","| Symbols: OXP1 | oxoprolinase 1 | chr5:15056635-15060525 REVERSE LENGTH=1266",20100,4890.75,1076.5,0.243320895522388,0.0535572139303483,0.853598706358618,0.890505173629849,"1","15"
"647","AT5G10010.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: nucleolus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match i",26821.6666666667,65915.75,2774.75,2.45755608028335,0.103451811346548,0.0781063920711204,0.938180463718833,"1","43"
"648","AT1G66100.1","| Symbols:  | Plant thionin | chr1:24605876-24606473 REVERSE LENGTH=134",1904,21339.5,269356.75,11.2077205882353,141.468881302521,0.154866332815749,0.00214823841872345,"1","93"
"649","AT5G16710.1","| Symbols: DHAR3 | dehydroascorbate reductase 1 | chr5:5483312-5484926 FORWARD LENGTH=258",284017,462502.25,218114.5,1.62843157275797,0.767962833210688,0.133958591374828,0.799239995332613,"1","27"
"650","AT1G56190.1","| Symbols:  | Phosphoglycerate kinase family protein | chr1:21028403-21030454 FORWARD LENGTH=478",604.666666666667,1886.5,25601.25,3.11990077177508,42.3394432194046,0.180075758167823,0.000379323517930503,"1","254"
"651","AT1G49760.1","| Symbols: PAB8, PABP8 | poly(A) binding protein 8 | chr1:18416740-18419753 FORWARD LENGTH=671",50493.6666666667,30894,39912.25,0.611839108535064,0.790440715337237,0.975562645190368,0.892292035339069,"1","65"
"652","AT5G50250.1","| Symbols: CP31B | chloroplast RNA-binding protein 31B | chr5:20452677-20453965 REVERSE LENGTH=289",53568,61589,21848.75,1.14973491636798,0.4078694369773,0.380411018287715,0.912811610220392,"1","39"
"653","AT1G27090.1","| Symbols:  | glycine-rich protein | chr1:9404041-9406098 REVERSE LENGTH=420",37630.6666666667,1338,682,0.0355561067214683,0.0181235162810474,0.998149059464686,0.997064688027473,"1","19"
"654","AT5G34850.1","| Symbols: ATPAP26, PAP26 | purple acid phosphatase 26 | chr5:13108475-13111217 REVERSE LENGTH=475",9080.66666666667,64739.25,21298.5,7.12934990088833,2.34547757139711,0.00167863957608714,0.122720692535327,"1","52"
"655","AT3G57610.1","| Symbols: ADSS | adenylosuccinate synthase | chr3:21334519-21336603 REVERSE LENGTH=490",211142,161250.5,78391.25,0.763706415587614,0.371272650633223,0.746065395054162,0.993098214392234,"1","73"
"656","AT1G01050.1","| Symbols: AtPPa1, PPa1 | pyrophosphorylase 1 | chr1:31382-32670 REVERSE LENGTH=212",19654.3333333333,9956.75,24969,0.506593117717891,1.27040686532232,0.845312723403418,0.270994726332714,"1","28"
"657","AT4G03080.1","| Symbols: BSL1 | BRI1 suppressor 1 (BSU1)-like 1 | chr4:1359935-1365166 REVERSE LENGTH=881",1999.66666666667,9778.25,1606.75,4.88993998999833,0.803508918153025,0.0865374962260781,0.625333746453559,"1","29"
"658","AT1G54780.1","| Symbols: TLP18.3 | thylakoid lumen 18.3 kDa protein | chr1:20439533-20440953 FORWARD LENGTH=285",101343.333333333,41326.75,41177.25,0.407789527349275,0.406314343979213,0.963339312297847,0.965166400341311,"1","51"
"659","AT3G05420.1","| Symbols: ACBP4 | acyl-CoA binding protein 4 | chr3:1561880-1567047 FORWARD LENGTH=668",8640.33333333333,31716.5,11675,3.67074958527835,1.35122101770765,0.0742674549797494,0.234046449221023,"1","53"
"660","AT1G32940.1","| Symbols: ATSBT3.5, SBT3.5 | Subtilase family protein | chr1:11937634-11940856 FORWARD LENGTH=774",24703,21065.25,45294.25,0.852740557826985,1.83355260494677,0.59513735362775,0.103369063945712,"1","15"
"661","AT2G35410.1","| Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr2:14898341-14899590 FORWARD LENGTH=308",332569,196766.75,177667,0.591656919315992,0.534225980172536,0.878093759094215,0.897339146349455,"1","34"
"662","AT1G36240.1","| Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:13614890-13616233 FORWARD LENGTH=112",145678.333333333,22972.5,41901.75,0.157693319756999,0.287631997437276,0.83842341978199,0.80689995603942,"1","17"
"663","AT1G21850.1","| Symbols: sks8 | SKU5 similar 8 | chr1:7667803-7670530 REVERSE LENGTH=551",21585,37177.5,30993.75,1.7223766504517,1.43589298123697,0.074051511982696,0.115850791175178,"1","23"
"664","AT5G55160.1","| Symbols: SUM2, SUMO 2, SUMO2, ATSUMO2 | small ubiquitin-like modifier 2 | chr5:22383747-22384772 REVERSE LENGTH=103",316.666666666667,309.75,1310.75,0.978157894736842,4.13921052631579,0.510557288449044,0.0784217030239409,"1","39"
"665","AT5G55160.2","| Symbols: SUM2, SUMO 2, SUMO2, ATSUMO2 | small ubiquitin-like modifier 2 | chr5:22383747-22384772 REVERSE LENGTH=103",316.666666666667,309.75,1310.75,0.978157894736842,4.13921052631579,0.510557288449044,0.0784217030239409,"1","39"
"666","AT4G19880.1","| Symbols:  | Glutathione S-transferase family protein | chr4:10784691-10786376 REVERSE LENGTH=356",12320.3333333333,5916.75,3376.75,0.480242688238955,0.27407943508022,0.795345214119191,0.859465467746189,"1","35"
"667","AT5G19230.1","| Symbols:  | Glycoprotein membrane precursor GPI-anchored | chr5:6467636-6468337 FORWARD LENGTH=189",146778.666666667,120808.5,222869.75,0.82306579521093,1.51840696649831,0.587403881892393,0.265936810234665,"1","161"
"668","AT3G19010.1","| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr3:6556306-6557862 REVERSE LENGTH=349",6914.33333333333,26229.25,4161,3.7934604444873,0.601793376078677,0.0454499269633599,0.76904497391236,"1","18"
"669","AT5G25754.1","| Symbols:  | RNA polymerase I-associated factor PAF67 | chr5:8953564-8955511 FORWARD LENGTH=514",25466.3333333333,2045.25,1013.25,0.0803119150774225,0.039787824447964,0.889936489195106,0.896007164352425,"1","32"
