"Accession","Peptides used for quantitation","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_1_ID","Short_description","Curator_summary","gene_name"
"AT1G69740.1",2,4973,29516.25,73294.75,5.93530062336618,14.7385381057712,0.0241203074186684,0.0021405528247606,194,"Aldolase superfamily protein","Encodes a putative 5-aminolevulinate dehydratase involved in chlorophyll biosynthesis.","HEMB1"
"AT1G54270.1",2,197518,16832,10983.25,0.0852175497929303,0.0556063244868822,0.921185587711134,0.924976899578912,195,"eif4a-2","member of eIF4A - eukaryotic initiation factor 4A","eif4a-2 (EIF4A-2)"
"AT2G45470.1",2,3690038,1311131,1336006.25,0.355316395115714,0.362057585856839,0.998957325942107,0.998833695544851,196,"FASCICLIN-like arabinogalactan protein 8","","FASCICLIN-like arabinogalactan protein 8 (FLA8)"
"AT3G60900.1",2,3690038,1311131,1336006.25,0.355316395115714,0.362057585856839,0.998957325942107,0.998833695544851,196,"FASCICLIN-like arabinogalactan-protein 10","","FASCICLIN-like arabinogalactan-protein 10 (FLA10)"
"AT1G67280.1",2,386678,492132.25,128204.75,1.27271851514697,0.331554290650102,0.201436685179514,0.976226290334744,197,"Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein","","Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein"
"AT1G52410.1",2,224784.333333333,2241.25,1749.75,0.0099706681812048,0.00778412789740685,0.999999632178241,0.999998457072257,198,"TSK-associating protein 1","Contains a novel calcium-binding repeat sequence.  Binds TSK in vitro.  Localizes to small cytoplasmic vesicles in interphase cells.  In cells synchronized for cell division, TSA1 and TSK relocalize to ends of spindle microtubules that are ahead of separating chromatids during metaphase and anaphase of mitosis.  May be involved in mitosis together with TSK. Expressed preferentially in the flower and shoot apex.  Can form multimers.","TSK-associating protein 1 (TSA1)"
"AT3G23600.1",2,1197190.66666667,400385.75,425796.75,0.334437747593533,0.355663272238452,0.966603876673338,0.960753108593329,199,"alpha/beta-Hydrolases superfamily protein","","alpha/beta-Hydrolases superfamily protein"
"AT5G65010.1",2,457515.666666667,39728.75,89874.25,0.0868358242012842,0.196439721189875,0.932228642237187,0.917307916031132,200,"asparagine synthetase 2","Encodes asparagine synthetase (ASN2).","asparagine synthetase 2 (ASN2)"
"AT5G10240.1",2,457515.666666667,39728.75,89874.25,0.0868358242012842,0.196439721189875,0.932228642237187,0.917307916031132,200,"asparagine synthetase 3","Encodes asparagine synthetase (ASN3).","asparagine synthetase 3 (ASN3)"
"AT1G23190.1",2,122322,55880.75,12535.75,0.45683319435588,0.102481565049623,0.899345845694185,0.952960891091275,201,"Phosphoglucomutase/phosphomannomutase family protein","Encodes a cytosolic phosphoglucomutase (PGM).  Two Arabidopsis PGM proteins (AT1G70730/PGM2 and AT1G23190/PGM3) have high sequence similarities and redundant functions. Mature plants possessing a single cPGM allele had a major reduction in cPGM activity. Whereas pgm2 and pgm3 single mutants are undistinguishable from the wild type, loss of both PGM2 and PGM3 severely impairs male and female gametophyte development.","Phosphoglucomutase/phosphomannomutase family protein"
"AT4G09320.1",2,1200034.66666667,772609,157604,0.64382223402435,0.131332872605902,0.898752166112465,0.98724503991256,202,"Nucleoside diphosphate kinase family protein","nucleoside diphosphate kinase type 1 (NDPK1) gene, complete","NDPK1"
"AT5G63310.1",2,2473767.33333333,933272.75,476534,0.377267796136042,0.19263493117515,0.986020262479728,0.988968993914095,203,"nucleoside diphosphate kinase 2","Maintains intracellular dNTP levels except ATP. Plays a role in response to oxidative stress and UV. Involved in phytochrome-mediated light signaling. Participates in auxin-regulated processes, partly through the modulation of auxin transport. H-bonding with His-197 inside the nucleotide-binding pocket is critical for NDPK2 functioning.","nucleoside diphosphate kinase 2 (NDPK2)"
"AT2G05380.1",2,66224,2445,1785.5,0.0369201497946364,0.0269615245228316,0.996973840852563,0.997613330234628,204,"glycine-rich protein 3 short isoform","glycine-rich protein 3 short isoform (GRP3S) mRNA, complete","glycine-rich protein 3 short isoform (GRP3S)"
"AT5G20890.1",2,86793,8556.25,14445.5,0.0985822589379328,0.16643623333679,0.928123387936493,0.918523290302379,205,"TCP-1/cpn60 chaperonin family protein","","TCP-1/cpn60 chaperonin family protein"
"AT5G35630.1",2,407715.666666667,104402.5,93085.75,0.256066932265705,0.228310456551829,0.955480853623422,0.957447933918957,206,"glutamine synthetase 2","chloroplastic glutamine synthetase","glutamine synthetase 2 (GS2)"
"AT1G56070.1",2,607270.666666667,138487,99965.25,0.228048228906166,0.164613994199182,0.925748397835471,0.934800088362232,207,"Ribosomal protein S5/Elongation factor G/III/V family protein","encodes a translation elongation factor 2-like protein that is involved in cold-induced translation. Mutations in this gene specifically blocks low temperature-induced transcription of cold-responsive genes but induces the expression of CBF genes and mutants carrying the recessive mutations fail to acclimate to cold and is freezing sensitive.","LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 1 (LOS1)"
"AT2G05990.1",2,345585,238383.5,69717,0.689797010865634,0.201736186466426,0.885148756295407,0.99778970836753,208,"NAD(P)-binding Rossmann-fold superfamily protein","Encodes enoyl-ACP reductase a component of the fatty acid synthase complex.  A reduced function mutation in this gene, mod1, was found in a screen for premature cell death mutants. Mutant plants have reduced lipid level and pleiotropic morphological defects, including chlorotic and abnormally shaped leaves.","MOSAIC DEATH 1 (MOD1)"
"AT2G21620.1",2,51793.3333333333,8602.25,11953,0.166087977860729,0.230782597502896,0.957002092904481,0.950285855035844,209,"Adenine nucleotide alpha hydrolases-like superfamily protein","Encodes gene that is induced in response to dessication; mRNA expression is seen 10 and 24 hrs after start of dessication treatment.","RD2"
"AT2G44310.1",2,300075.666666667,273849.5,93305.75,0.912601488291287,0.310940740502118,0.621948370217003,0.988034669618845,210,"Calcium-binding EF-hand family protein","","Calcium-binding EF-hand family protein"
"AT5G64570.1",2,36735.6666666667,146551,30730.25,3.98933824530202,0.836523542061757,0.0382070092285961,0.721897679528896,211,"beta-D-xylosidase 4","Encodes a beta-d-xylosidase that belongs to family 3 of glycoside hydrolases.","beta-D-xylosidase 4 (XYL4)"
"AT1G10760.1",2,27537.6666666667,41494.25,9633,1.50681793422343,0.349811772965514,0.138259370769762,0.966505613171007,212,"Pyruvate phosphate dikinase, PEP/pyruvate binding domain","Encodes an &",""
"AT1G23410.1",2,2269163.66666667,1297627,1217961.75,0.571852537153556,0.536744778656336,0.94724779143144,0.959121916940254,213,"Ribosomal protein S27a / Ubiquitin family protein","","Ribosomal protein S27a / Ubiquitin family protein"
"AT3G01500.1",2,41047.6666666667,585792.25,1015420.5,14.2710243375588,24.7375936918867,0.0613988654696454,0.00211995454159844,214,"carbonic anhydrase 1","Encodes a putative beta-carbonic anhydrase betaCA1.  Together with betaCA4 (At1g70410) regulates CO2-controlled stomatal movements in guard cells.","carbonic anhydrase 1 (CA1)"
"AT2G44790.1",2,64115,40521.5,118986,0.632012789518833,1.8558215706153,0.91528316185537,0.00937714901191688,215,"uclacyanin 2","Encodes a uclacyanin, a protein precursor that is closely related to precursors of stellacyanins and a blue copper protein from pea pods.","uclacyanin 2 (UCC2)"
"AT4G37910.1",2,107164.333333333,56573.5,41654.25,0.527913516001904,0.388695088228982,0.982072455894472,0.987259775323598,216,"mitochondrial heat shock protein 70-1","","mitochondrial heat shock protein 70-1 (mtHsc70-1)"
"AT5G24490.1",2,15564.6666666667,73056.5,96050.75,4.69374009508716,6.17107658371525,0.0371703367608611,0.00832458947871297,217,"30S ribosomal protein, putative","","30S ribosomal protein, putative"
"AT4G22890.1",2,179170,439425,192419,2.45255902215773,1.07394653122733,0.0298989500161996,0.338341564379808,218,"PGR5-LIKE A","Encodes PGRL1A, a transmembrane protein present in thylakoids.  PGRL1A has a highly homologous isoform PGRL1B encoded by At4g11960. Plants lacking PGRL1 show perturbation of cyclic electron flow, similar to PGR5-deficient plants. PGRL1 and PGR5 interact physically and associate with PSI (photosystem I).","PGR5-LIKE A"
"AT4G11960.1",2,179170,439425,192419,2.45255902215773,1.07394653122733,0.0298989500161996,0.338341564379808,218,"PGR5-like B","Encodes PGRL1B, a transmembrane protein present in thylakoids.  PGRL1B has a highly homologous isoform PGRL1A encoded by At4g22890. Plants lacking PGRL1 show perturbation of cyclic electron flow, similar to PGR5-deficient plants. PGRL1 and PGR5 interact physically and associate with PSI (photosystem I).","PGR5-like B (PGRL1B)"
"AT3G57410.1",2,205742,113667,300881.25,0.552473486210885,1.46242016700528,0.876214004877939,0.116540212097156,219,"villin 3","Encodes a protein with high homology to animal villin. VLN3 is a Ca2+-regulated villin involved in actin filament bundling.","villin 3 (VLN3)"
"AT5G15450.1",2,142478,296558.25,175220.75,2.08143187018347,1.22980916351998,0.01163504752088,0.188820667809735,220,"casein lytic proteinase B3","Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype.","casein lytic proteinase B3 (CLPB3)"
"AT1G74310.1",2,142478,296558.25,175220.75,2.08143187018347,1.22980916351998,0.01163504752088,0.188820667809735,220,"heat shock protein 101","Encodes ClpB1, which belongs to the Casein lytic proteinase/heat shock protein 100 (Clp/Hsp100) family.  Involved in refolding of proteins which form aggregates under heat stress. Also known as AtHsp101.  AtHsp101 is a cytosolic heat shock protein required for acclimation to high temperature.","heat shock protein 101 (HSP101)"
"AT4G25210.1",2,264183.333333333,5783.75,1722.25,0.0218929405084853,0.00651914705696801,0.975611397493382,0.976308568161695,221,"DNA-binding storekeeper protein-related transcriptional regulator","","DNA-binding storekeeper protein-related transcriptional regulator"
"AT4G21280.1",2,331881.666666667,170318.75,186554,0.513191197665835,0.562109989002104,0.942619985364772,0.926182527820011,222,"photosystem II subunit QA","Encodes the PsbQ subunit of the oxygen evolving complex of photosystem II.","photosystem II subunit QA (PSBQA)"
"AT4G21280.2",2,331881.666666667,170318.75,186554,0.513191197665835,0.562109989002104,0.942619985364772,0.926182527820011,222,"photosystem II subunit QA","Encodes the PsbQ subunit of the oxygen evolving complex of photosystem II.","photosystem II subunit QA (PSBQA)"
"AT3G12580.1",2,69709.6666666667,95127.75,38691.5,1.36462781345485,0.555037799635632,0.0958074422856044,0.975808185845984,223,"heat shock protein 70","","heat shock protein 70 (HSP70)"
"AT5G20230.1",2,1440147.33333333,730044.5,1058754.5,0.506923481440093,0.735170961674755,0.99326530220459,0.958808932911431,224,"blue-copper-binding protein","Al-stress-induced gene","blue-copper-binding protein (BCB)"
"AT5G51070.1",2,41409.3333333333,67809,117161,1.6375293814599,2.8293379914351,0.108923810071681,0.00802888665877901,225,"Clp ATPase","ATP-dependent Clp protease regulatory subunit","EARLY RESPONSIVE TO DEHYDRATION 1 (ERD1)"
"AT2G43560.1",2,52433.6666666667,34666.75,75520.25,0.661154410970051,1.44030076096147,0.905556810623902,0.106329526168668,226,"FKBP-like peptidyl-prolyl cis-trans isomerase family protein","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein"
"AT4G20860.1",2,8589,35154.5,13953,4.09296774944697,1.62451973454418,0.0488301461011773,0.038294841015713,227,"FAD-binding Berberine family protein","","FAD-binding Berberine family protein"
"AT4G33010.1",2,62419,119829.5,76642,1.91976000897163,1.22786331085086,0.0196046286056272,0.234090514888663,228,"glycine decarboxylase P-protein 1","","glycine decarboxylase P-protein 1 (GLDP1)"
"AT1G22400.1",2,533.333333333333,923,14996.25,1.730625,28.11796875,0.224240304849636,0.00878518536699747,229,"UDP-Glycosyltransferase superfamily protein","","UGT85A1"
"AT1G22360.1",2,533.333333333333,923,14996.25,1.730625,28.11796875,0.224240304849636,0.00878518536699747,229,"UDP-glucosyl transferase 85A2","","UDP-glucosyl transferase 85A2 (UGT85A2)"
"AT5G48180.1",2,122072,96914.25,187777,0.793910560980405,1.53824791926076,0.826698083065108,0.0265942619750475,230,"nitrile specifier protein 5","Encodes a nitrile-specifier protein NSP5. NSP5 is one out of five (At3g16400/NSP1, At2g33070/NSP2, At3g16390/NSP3, At3g16410/NSP4 and At5g48180/NSP5) A. thaliana epithiospecifier protein (ESP) homologues that promote simple nitrile, but not epithionitrile or thiocyanate formation.","nitrile specifier protein 5 (NSP5)"
"AT5G14740.2",2,216951.333333333,160544.5,328185.25,0.740002366122049,1.51271368079477,0.82719399245522,0.0276017234708902,231,"carbonic anhydrase 2","Encodes a beta carbonic anhydrase likely to be localized in the cytoplasm.  Expression of its mRNA is seen in etiolated seedlings and points to a possible nonphotosynthetic role for this isoform.","carbonic anhydrase 2 (CA2)"
"AT5G14740.1",2,216951.333333333,160544.5,328185.25,0.740002366122049,1.51271368079477,0.82719399245522,0.0276017234708902,231,"carbonic anhydrase 2","Encodes a beta carbonic anhydrase likely to be localized in the cytoplasm.  Expression of its mRNA is seen in etiolated seedlings and points to a possible nonphotosynthetic role for this isoform.","carbonic anhydrase 2 (CA2)"
"AT5G06290.1",2,153788,335237.75,271610.25,2.1798693656202,1.76613422373657,0.0260149416813532,0.0327305360904938,232,"2-cysteine peroxiredoxin B","Encodes a 2-Cys peroxiredoxin (2-Cys PrxB) that contains two catalytic Cys residues.","2-cysteine peroxiredoxin B (2-Cys Prx B)"
"AT4G23650.1",2,162768.666666667,367437.5,205607,2.25742157581517,1.26318537965948,0.061782354129781,0.138039660289192,233,"calcium-dependent protein kinase 6","Encodes calcium dependent protein kinase 3 (CPK3), a member of the Arabidopsis CDPK gene family.  CDPKs contain an intrinsic Ca2+-activation domain with four EF hand Ca2+-binding sites.  CDPKs protein kinases have been proposed to function in multiple plant signal transduction pathways downstream of [Ca2+]cyt elevations, thus transducing various physiological responses.  CPK3 is expressed in both guard cells and mesophyll cells.  Functions in guard cell ion channel regulation.   ABA and Ca(2+) activation of slow-type anion channels and, interestingly, ABA activation of plasma membrane Ca(2+)-permeable channels were impaired in independent alleles of single and double cpk3cpk6 mutant guard cells.  Furthermore, ABA- and Ca(2+)-induced stomatal closing were partially impaired in these cpk3cpk6 mutant alleles.  CPK6 is also a member of the Arabidopsis CDPK family.","calcium-dependent protein kinase 6 (CDPK6)"
