"","Accession","Unique peptides","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_2_ID","Short_description","Curator_summary","gene_name"
"394","AT4G34110.1",3,311824.333333333,198197.666666667,376695.666666667,0.635606799982469,1.20803807271829,0.972882429952605,0.0831258390033766,347,"poly(A) binding protein 2","Putative poly-A binding protein. Member of a gene family .Expressed in stele and root meristem and post-fertilization ovules.Member of the class II family of PABP proteins.","poly(A) binding protein 2 (PAB2)"
"395","AT3G12500.1",1,155.666666666667,98.6666666666667,17061,0.633832976445396,109.599571734475,0.656752244545795,0.00371095912954295,348,"basic chitinase","encodes a basic chitinase involved in ethylene/jasmonic acid mediated signalling pathway during systemic acquired resistance based on expression analyses.","basic chitinase (HCHIB)"
"396","AT1G53850.1",2,89403,56657,102632.666666667,0.633725937608358,1.14797788291966,0.939777698865563,0.207066711903506,349,"20S proteasome alpha subunit E1","Encodes alpha5 subunit of 20s proteosome involved in protein degradation.","20S proteasome alpha subunit E1 (PAE1)"
"397","AT2G36460.1",5,449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,350,"Aldolase superfamily protein","","Aldolase superfamily protein"
"398","AT2G36460.2",5,449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,350,"Aldolase superfamily protein","","Aldolase superfamily protein"
"399","AT5G03690.1",5,449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,350,"Aldolase superfamily protein","","Aldolase superfamily protein"
"400","AT5G03690.2",5,449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,350,"Aldolase superfamily protein","","Aldolase superfamily protein"
"401","AT1G75750.1",1,3115.66666666667,1967,6639.33333333333,0.631325559002889,2.13095110730716,0.916827661864674,0.00709512387120792,351,"GAST1 protein homolog 1","GA-responsive GAST1 protein homolog regulated by BR and GA antagonistically.  Possibly involved in cell elongation based on expression data","GAST1 protein homolog 1 (GASA1)"
"402","AT2G26080.1",2,67334,42455.6666666667,52478.3333333333,0.630523460163761,0.779373471549787,0.93967436998987,0.866118510433336,352,"glycine decarboxylase P-protein 2","","glycine decarboxylase P-protein 2 (GLDP2)"
"403","AT5G50920.1",10,1920999.33333333,1209184,4882011.33333333,0.629455710378522,2.54139147714436,0.992531400144105,1.51563171466971e-05,353,"CLPC homologue 1","Encodes a protein that is similar to ATP-dependent Clp protease ATP-binding subunit / ClpC. Involved in protein import into the chloroplast. May provide ATP source that drives the TIC (Translocon at the Inner envelope membrane of Chloroplasts) translocation machinery.","CLPC homologue 1 (CLPC1)"
"404","AT3G48870.1",10,1920999.33333333,1209184,4882011.33333333,0.629455710378522,2.54139147714436,0.992531400144105,1.51563171466971e-05,353,"Clp ATPase","Encodes a nuclear encoded protein with similarity to Clpa regulatory subunit of CLP protease complex. The protein is localized to the chloroplast stroma.  May function redundantly with TIC complex  in chloroplast protein import.","HSP93-III"
"405","AT2G15620.1",2,45175.3333333333,28422.3333333333,43817,0.629156029101427,0.969931968773519,0.956487136492714,0.588729048686696,354,"nitrite reductase 1","Involved in the second step of nitrate assimilation.  Its expression is induced by nitrate.","nitrite reductase 1 (NIR1)"
"406","AT1G43670.1",3,198039.333333333,123889,329775.333333333,0.625577747181536,1.66520118898939,0.999897953140686,0.00040517563231886,355,"Inositol monophosphatase family protein","","Inositol monophosphatase family protein"
"407","AT4G05390.1",1,153681.333333333,93801,76771.6666666667,0.610360399441268,0.49955101899168,0.994146470714764,0.996557626693386,356,"root FNR 1","Encodes a root-type ferredoxin:NADP(H) oxidoreductase.","root FNR 1 (RFNR1)"
"408","AT5G11670.1",2,153281,92812.3333333333,119982.666666667,0.605504487401135,0.782762812525144,0.971013879578536,0.910601121773842,357,"NADP-malic enzyme 2","The malic enzyme (EC 1.1.1.40) encoded by AtNADP-ME2 is presumably a cytosolic enzyme involved in malate metabolism and possibly assisting the oxidative pentose phosphate pathway. AtNADP-ME2 counts for the major part of NADP-ME activity in mature tissues of Arabidopsis.","NADP-malic enzyme 2 (NADP-ME2)"
"409","AT5G48810.1",1,88161.3333333333,53326.3333333333,187870,0.604872128370714,2.13097956776213,0.993279042044815,0.000339345190042722,358,"cytochrome B5 isoform D","Encodes a cytochrome b5 isoform that localizes to the ER. The C-terminal portion of the protein appears to be capable of inserting into a plant microsomal membrane in vitro and the protein appears to be subject to glycosylation.","cytochrome B5 isoform D (CB5-D)"
"410","AT2G47730.1",2,46557.3333333333,27607,49445.3333333333,0.592967810298413,1.0620310441606,0.997815151322445,0.137512950447156,359,"glutathione S-transferase phi 8","Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002).","glutathione S-transferase phi 8 (GSTF8)"
"411","AT5G48180.1",5,264902.333333333,154905,415551,0.584762686122055,1.56869512914823,0.999844910801496,4.12243865054103e-05,360,"nitrile specifier protein 5","Encodes a nitrile-specifier protein NSP5. NSP5 is one out of five (At3g16400/NSP1, At2g33070/NSP2, At3g16390/NSP3, At3g16410/NSP4 and At5g48180/NSP5) A. thaliana epithiospecifier protein (ESP) homologues that promote simple nitrile, but not epithionitrile or thiocyanate formation.","nitrile specifier protein 5 (NSP5)"
"412","AT4G23850.1",1,2915.33333333333,1699,6622,0.582780699748456,2.27143837182712,0.960625548030234,0.00101955611728491,361,"AMP-dependent synthetase and ligase family protein","","long-chain acyl-CoA synthetase 4 (LACS4)"
"413","AT3G55330.1",1,84925.3333333333,49390.6666666667,166193.666666667,0.581577542625679,1.95693864414231,0.987649789678179,0.000629999418530532,362,"PsbP-like protein 1","","PsbP-like protein 1 (PPL1)"
"414","AT3G15360.1",5,2893427,1674058,5614562,0.578572744361617,1.94045400143152,0.986285484238949,0.00128570052647614,363,"thioredoxin M-type 4","encodes a prokaryotic thioredoxin","thioredoxin M-type 4 (TRX-M4)"
"415","AT3G16530.1",1,121822.666666667,70367.3333333333,159711.333333333,0.577621022907614,1.31101491785875,0.995424504767435,0.00527402094756471,364,"Legume lectin family protein","Lectin like protein whose expression is induced upon treatment with chitin oligomers.","Legume lectin family protein"
"416","AT3G02780.1",1,20075,11502.3333333333,22400,0.57296803652968,1.11581569115816,0.659212828933106,0.454641646858463,365,"isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2","Encodes a protein with isopentenyl diphosphate:dimethylallyl diphosphate isomerase activity. There is genetic evidence that it functions in the mevalonate, but not the MEP biosynthetic pathway.","isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2 (IPP2)"
"417","AT1G54410.1",1,74204.6666666667,42260,28726,0.569505960990773,0.387118510066752,0.783745441427063,0.850220830560956,366,"dehydrin family protein","","dehydrin family protein"
"418","AT5G53560.1",4,835103,475482.333333333,1384448.33333333,0.569369686533677,1.6578174588444,0.999938157665354,0.00075354750980977,367,"cytochrome B5 isoform E","Encodes a cytochrome b5 isoform that can be reduced by AtCBR, a cytochrome b5 reductase.","cytochrome B5 isoform E (CB5-E)"
"419","AT1G70730.1",3,95041,53859.3333333333,90311.6666666667,0.566695776910316,0.950239019651168,0.962587347015544,0.629791035806343,368,"Phosphoglucomutase/phosphomannomutase family protein","Encodes a cytosolic phosphoglucomutase (PGM).  Two Arabidopsis PGM proteins (AT1G70730/PGM2 and AT1G23190/PGM3) have high sequence similarities and redundant functions. Mature plants possessing a single cPGM allele had a major reduction in cPGM activity. Whereas pgm2 and pgm3 single mutants are undistinguishable from the wild type, loss of both PGM2 and PGM3 severely impairs male and female gametophyte development.","Phosphoglucomutase/phosphomannomutase family protein"
"420","AT2G44790.1",3,113452.333333333,63304.3333333333,213885.666666667,0.557981766204309,1.88524696127889,0.998613655387934,5.83596429041827e-05,369,"uclacyanin 2","Encodes a uclacyanin, a protein precursor that is closely related to precursors of stellacyanins and a blue copper protein from pea pods.","uclacyanin 2 (UCC2)"
"421","AT1G27950.1",1,481205,267755.666666667,595908.333333333,0.556427440834295,1.23836687759548,0.995555468999935,0.00870898648103161,370,"glycosylphosphatidylinositol-anchored lipid protein transfer 1","Encodes LTPG1, a lipid transfer protein with a predicted GPI (glycosylphosphatidylinositol)-anchor domain.  Localized in the plasma membrane. Disruption of the LTPG1 gene causes alterations of cuticular lipid composition, but no significant changes on total wax and cutin monomer loads are seen.","glycosylphosphatidylinositol-anchored lipid protein transfer 1 (LTPG1)"
"422","AT3G24830.1",1,21235.3333333333,11626.6666666667,10988.6666666667,0.547515147709792,0.517470881863561,0.899151904225531,0.906731114537998,371,"Ribosomal protein L13 family protein","","Ribosomal protein L13 family protein"
"423","AT1G36240.1",1,148365,81201,70467,0.547305631382064,0.47495703164493,0.923760836481157,0.939181813068793,372,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"
"424","AT3G45140.1",7,358061,194184.333333333,230064.333333333,0.542321932110264,0.642528321524359,0.979257776599713,0.967144354431895,373,"lipoxygenase 2","Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection.","lipoxygenase 2 (LOX2)"
"425","AT1G74920.1",1,51750.6666666667,27933.6666666667,40872.6666666667,0.539774044778811,0.789799809342231,0.999990266438621,0.999951143024839,374,"aldehyde dehydrogenase 10A8","Arabidopsis thaliana similar to betaine aldehyde dehydrogenase","aldehyde dehydrogenase 10A8 (ALDH10A8)"
"426","AT5G63570.1",2,134208,72401,91439,0.539468586075346,0.681323020982356,0.996279858566002,0.990481551207311,375,"glutamate-1-semialdehyde-2,1-aminomutase","Encodes a protein with homology to glutamate-1-semialdehyde 2,1-aminomutase catalyzing the conversion of glutamate-1-semialdehyde (GSA) into 5-amino levulinate. The expression of this gene was demonstrated to be light-induced.","""glutamate-1-semialdehyde-2,1-aminomutase"" (GSA1)"
"427","AT3G48730.1",2,134208,72401,91439,0.539468586075346,0.681323020982356,0.996279858566002,0.990481551207311,375,"glutamate-1-semialdehyde 2,1-aminomutase 2","","glutamate-1-semialdehyde 2,1-aminomutase 2 (GSA2)"
"428","AT4G16760.1",1,1509.33333333333,812,8962.33333333333,0.537985865724382,5.93794169611308,0.728118511809418,0.00413447597144187,376,"acyl-CoA oxidase 1","Encodes a medium to long-chain acyl-CoA oxidase. Catalyzes the first step of fatty acid beta-oxidation. Involved in jasmonate biosynthesis. Gene expression is induced by wounding, drought stress, abscisic acid, and jasmonate.","acyl-CoA oxidase 1 (ACX1)"
"429","AT1G03830.1",1,1509.33333333333,812,8962.33333333333,0.537985865724382,5.93794169611308,0.728118511809418,0.00413447597144187,376,"guanylate-binding family protein","","guanylate-binding family protein"
"430","AT4G25370.1",2,60286,32236,62340.3333333333,0.534717844939124,1.0340764577735,0.982094764810097,0.383473296004309,377,"Double Clp-N motif protein","","Double Clp-N motif protein"
"431","AT1G11860.1",5,1284925.33333333,683995.666666667,1178702.66666667,0.532323278966145,0.917331642616847,0.986581250196103,0.788239449607561,378,"Glycine cleavage T-protein family","","Glycine cleavage T-protein family"
"432","AT5G17710.1",1,35057.6666666667,18649,33140.3333333333,0.5319521169882,0.945309157293222,0.989150063693103,0.722916785023425,379,"Co-chaperone GrpE family protein","","embryo defective 1241 (EMB1241)"
"433","AT5G04885.1",1,6645.66666666667,3498.33333333333,1401.33333333333,0.526408185785223,0.210864222300246,0.984372319808872,0.99336533202359,380,"Glycosyl hydrolase family protein","","Glycosyl hydrolase family protein"
"434","AT4G20360.1",7,1441238,758462.333333333,726500,0.526257518420506,0.504080519664344,0.99990215205448,0.999906703619916,381,"RAB GTPase homolog E1B","","RAB GTPase homolog E1B (RABE1b)"
"435","AT4G02930.1",7,1441238,758462.333333333,726500,0.526257518420506,0.504080519664344,0.99990215205448,0.999906703619916,381,"GTP binding Elongation factor Tu family protein","","GTP binding Elongation factor Tu family protein"
"436","AT5G07350.1",1,34011.3333333333,17895.3333333333,30148.3333333333,0.526157947350883,0.88642021287022,0.974900740113449,0.766050709173108,382,"TUDOR-SN protein 1","RNA binding protein with nuclease activity essential for stress response. Involved in mechanisms acting  on mRNAs entering the secretory pathway. Functionally redundant with TSN2.","TUDOR-SN protein 1 (Tudor1)"
"437","AT4G30530.1",3,128349,66967.6666666667,183600.333333333,0.521762278371212,1.43047731835334,0.935761465951381,0.0748097090874974,383,"Class I glutamine amidotransferase-like superfamily protein","","Class I glutamine amidotransferase-like superfamily protein"
"438","AT4G30550.1",3,128349,66967.6666666667,183600.333333333,0.521762278371212,1.43047731835334,0.935761465951381,0.0748097090874974,383,"Class I glutamine amidotransferase-like superfamily protein","","Class I glutamine amidotransferase-like superfamily protein"
"439","AT1G11910.1",1,59470.6666666667,30542.3333333333,51694,0.513569715041589,0.869235253234087,0.99807977910406,0.944369604639908,384,"aspartic proteinase A1","Encodes an aspartic proteinase that forms a heterodimer and is stable over a broad pH range (ph 3-8).","aspartic proteinase A1 (APA1)"
"440","AT3G54420.1",4,325723.333333333,166946,114190.666666667,0.512539271569942,0.350575641904684,0.987698645332353,0.992116073437701,385,"homolog of carrot EP3-3 chitinase","encodes an EP3 chitinase that is expressed during somatic embryogenesis in 'nursing' cells surrounding the embryos but not in embryos themselves. The gene is also expressed in mature pollen and growing pollen tubes until they enter the receptive synergid, but not in endosperm and integuments as in carrot.  Post-embryonically, expression is found in hydathodes, stipules, root epidermis and emerging root hairs.","homolog of carrot EP3-3 chitinase (EP3)"
"441","AT3G46970.1",1,32378.6666666667,16411.3333333333,22665.6666666667,0.506856366331741,0.700018530719816,0.999122840347179,0.991041198083421,386,"alpha-glucan phosphorylase 2","Encodes a cytosolic alpha-glucan phosphorylase. In vitro, the enzyme has a preference for branched polysaccharides, such as glycogen.","alpha-glucan phosphorylase 2 (PHS2)"
