"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Unique peptides","Confidence score"
"383","AT1G67090.1","| Symbols: RBCS1A | ribulose bisphosphate carboxylase small chain 1A | chr1:25048465-25049249 REVERSE LENGTH=180",9875214.66666667,6857857.66666667,6848173,0.694451502893912,0.693470798474457,0.989365632299043,0.985382866391284,"4","488.01"
"384","AT1G67090.2","| Symbols: RBCS1A | ribulose bisphosphate carboxylase small chain 1A | chr1:25048465-25049249 REVERSE LENGTH=180",9875214.66666667,6857857.66666667,6848173,0.694451502893912,0.693470798474457,0.989365632299043,0.985382866391284,"4","488.01"
"385","AT1G75040.1","| Symbols: PR5, PR-5 | pathogenesis-related gene 5 | chr1:28177754-28178731 FORWARD LENGTH=239",2532389.66666667,1757163.33333333,1586428,0.693875573914441,0.626454933410064,0.99395813678721,0.992687655473004,"12","699.56"
"386","AT1G75050.1","| Symbols: PR5, PR-5 | pathogenesis-related gene 5 | chr1:28177754-28178731 FORWARD LENGTH=239",2532389.66666667,1757163.33333333,1586428,0.693875573914441,0.626454933410064,0.99395813678721,0.992687655473004,"12","699.56"
"387","AT5G44650.1","| Symbols: CEST, AtCEST | Encodes a chloroplast protein that induces tolerance to multiple environmental stresses and reduces photooxidative damage. | chr5:18013396-18015292 FORWARD LENGTH=280",72319.3333333333,49611.6666666667,97348,0.686008351846901,1.34608541745407,0.968645111281157,0.0298830475468784,"1","36.19"
"388","AT2G43910.1","| Symbols: ATHOL1, HOL1 | HARMLESS TO OZONE LAYER 1 | chr2:18184658-18186951 REVERSE LENGTH=227",108093.666666667,72485.6666666667,80554.6666666667,0.670581995244865,0.745230217003155,0.980082777295074,0.966345747008219,"1","28.97"
"389","AT5G51070.1","| Symbols: ERD1, CLPD, SAG15 | Clp ATPase | chr5:20764479-20768481 FORWARD LENGTH=945",183446.333333333,119976,360045.333333333,0.654011436587267,1.96267391553206,0.985948723752259,0.000347981967197566,"4","230.66"
"390","AT5G05500.1","| Symbols:  | Pollen Ole e 1 allergen and extensin family protein | chr5:1629716-1630267 FORWARD LENGTH=183",145954,95151,73023.3333333333,0.651924578976938,0.500317451617176,0.766241102999621,0.835582908628524,"1","17.79"
"391","AT4G38970.1","| Symbols: FBA2 | fructose-bisphosphate aldolase 2 | chr4:18163714-18165659 REVERSE LENGTH=398",6862286.66666667,4463111,6869910.66666667,0.650382476978034,1.00111099992908,0.978427723575622,0.494973780739195,"8","809.53"
"392","AT4G38970.2","| Symbols: FBA2 | fructose-bisphosphate aldolase 2 | chr4:18163714-18165659 REVERSE LENGTH=398",6862286.66666667,4463111,6869910.66666667,0.650382476978034,1.00111099992908,0.978427723575622,0.494973780739195,"8","809.53"
"393","AT5G23120.1","| Symbols: HCF136 | photosystem II stability/assembly factor, chloroplast (HCF136) | chr5:7778154-7780463 FORWARD LENGTH=403",230962.333333333,148035.666666667,262924.666666667,0.640951554871141,1.13838764473861,0.959554116663972,0.17649905571593,"3","140.8"
"394","AT4G34110.1","| Symbols: PAB2, PABP2, ATPAB2 | poly(A) binding protein 2 | chr4:16336732-16339892 FORWARD LENGTH=629",311824.333333333,198197.666666667,376695.666666667,0.635606799982469,1.20803807271829,0.972882429952605,0.0831258390033766,"3","98.12"
"395","AT3G12500.1","| Symbols: ATHCHIB, PR3, PR-3, CHI-B, B-CHI, HCHIB | basic chitinase | chr3:3962501-3963984 REVERSE LENGTH=335",155.666666666667,98.6666666666667,17061,0.633832976445396,109.599571734475,0.656752244545795,0.00371095912954295,"1","57.39"
"396","AT1G53850.1","| Symbols: PAE1, ATPAE1 | 20S proteasome alpha subunit E1 | chr1:20104131-20105792 REVERSE LENGTH=237",89403,56657,102632.666666667,0.633725937608358,1.14797788291966,0.939777698865563,0.207066711903506,"2","70.24"
"397","AT2G36460.1","| Symbols:  | Aldolase superfamily protein | chr2:15296929-15298387 REVERSE LENGTH=358",449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,"5","300.89"
"398","AT2G36460.2","| Symbols:  | Aldolase superfamily protein | chr2:15296929-15298387 REVERSE LENGTH=358",449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,"5","300.89"
"399","AT5G03690.1","| Symbols:  | Aldolase superfamily protein | chr2:15296929-15298387 REVERSE LENGTH=358",449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,"5","300.89"
"400","AT5G03690.2","| Symbols:  | Aldolase superfamily protein | chr2:15296929-15298387 REVERSE LENGTH=358",449936.666666667,284820.666666667,465483.666666667,0.633023907068402,1.03455375200954,0.982955615238002,0.360311483543962,"5","300.89"
"401","AT1G75750.1","| Symbols: GASA1 | GAST1 protein homolog 1 | chr1:28441813-28442284 REVERSE LENGTH=98",3115.66666666667,1967,6639.33333333333,0.631325559002889,2.13095110730716,0.916827661864674,0.00709512387120792,"1","44.13"
"402","AT2G26080.1","| Symbols: AtGLDP2, GLDP2 | glycine decarboxylase P-protein 2 | chr2:11109330-11113786 REVERSE LENGTH=1044",67334,42455.6666666667,52478.3333333333,0.630523460163761,0.779373471549787,0.93967436998987,0.866118510433336,"2","124.95"
"403","AT5G50920.1","| Symbols: CLPC, ATHSP93-V, HSP93-V, DCA1, CLPC1 | CLPC homologue 1 | chr5:20715710-20719800 REVERSE LENGTH=929",1920999.33333333,1209184,4882011.33333333,0.629455710378522,2.54139147714436,0.992531400144105,1.51563171466971e-05,"10","403.35"
"404","AT3G48870.1","| Symbols: CLPC, ATHSP93-V, HSP93-V, DCA1, CLPC1 | CLPC homologue 1 | chr5:20715710-20719800 REVERSE LENGTH=929",1920999.33333333,1209184,4882011.33333333,0.629455710378522,2.54139147714436,0.992531400144105,1.51563171466971e-05,"10","403.35"
"405","AT2G15620.1","| Symbols: NIR1, NIR, ATHNIR | nitrite reductase 1 | chr2:6810552-6812666 FORWARD LENGTH=586",45175.3333333333,28422.3333333333,43817,0.629156029101427,0.969931968773519,0.956487136492714,0.588729048686696,"2","40.49"
"406","AT1G43670.1","| Symbols:  | Inositol monophosphatase family protein | chr1:16468184-16470347 FORWARD LENGTH=341",198039.333333333,123889,329775.333333333,0.625577747181536,1.66520118898939,0.999897953140686,0.00040517563231886,"3","168.35"
"407","AT4G05390.1","| Symbols: ATRFNR1, RFNR1 | root FNR 1 | chr4:2738839-2740483 REVERSE LENGTH=378",153681.333333333,93801,76771.6666666667,0.610360399441268,0.49955101899168,0.994146470714764,0.996557626693386,"1","42.54"
"408","AT5G11670.1","| Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588",153281,92812.3333333333,119982.666666667,0.605504487401135,0.782762812525144,0.971013879578536,0.910601121773842,"2","147.16"
"409","AT5G48810.1","| Symbols: ATB5-B, B5 #3, ATCB5-D, CB5-D | cytochrome B5 isoform D | chr5:19789249-19790180 REVERSE LENGTH=140",88161.3333333333,53326.3333333333,187870,0.604872128370714,2.13097956776213,0.993279042044815,0.000339345190042722,"1","79.08"
"410","AT2G47730.1","| Symbols: ATGSTF8, ATGSTF5, GST6, GSTF8 | glutathione S-transferase phi 8 | chr2:19558213-19559266 FORWARD LENGTH=263",46557.3333333333,27607,49445.3333333333,0.592967810298413,1.0620310441606,0.997815151322445,0.137512950447156,"2","101"
"411","AT5G48180.1","| Symbols: NSP5 | nitrile specifier protein 5 | chr5:19541283-19542358 REVERSE LENGTH=326",264902.333333333,154905,415551,0.584762686122055,1.56869512914823,0.999844910801496,4.12243865054103e-05,"5","178.13"
"412","AT4G23850.1","| Symbols: LACS4 | AMP-dependent synthetase and ligase family protein | chr4:12403720-12408263 REVERSE LENGTH=666",2915.33333333333,1699,6622,0.582780699748456,2.27143837182712,0.960625548030234,0.00101955611728491,"1","15.96"
"413","AT3G55330.1","| Symbols: PPL1 | PsbP-like protein 1 | chr3:20514031-20515275 REVERSE LENGTH=230",84925.3333333333,49390.6666666667,166193.666666667,0.581577542625679,1.95693864414231,0.987649789678179,0.000629999418530532,"1","87.18"
"414","AT3G15360.1","| Symbols: ATHM4, TRX-M4, ATM4 | thioredoxin M-type 4 | chr3:5188448-5189457 FORWARD LENGTH=193",2893427,1674058,5614562,0.578572744361617,1.94045400143152,0.986285484238949,0.00128570052647614,"5","261.08"
"415","AT3G16530.1","| Symbols:  | Legume lectin family protein | chr3:5624586-5625416 REVERSE LENGTH=276",121822.666666667,70367.3333333333,159711.333333333,0.577621022907614,1.31101491785875,0.995424504767435,0.00527402094756471,"1","111.11"
"416","AT3G02780.1","| Symbols: IPP2, IPIAT1, IDI2 | isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2 | chr3:602578-604648 REVERSE LENGTH=284",20075,11502.3333333333,22400,0.57296803652968,1.11581569115816,0.659212828933106,0.454641646858463,"1","76.45"
"417","AT1G54410.1","| Symbols:  | dehydrin family protein | chr1:20310305-20310601 REVERSE LENGTH=98",74204.6666666667,42260,28726,0.569505960990773,0.387118510066752,0.783745441427063,0.850220830560956,"1","32.65"
"418","AT5G53560.1","| Symbols: ATB5-A, B5 #2, ATCB5-E, CB5-E | cytochrome B5 isoform E | chr5:21759628-21760353 FORWARD LENGTH=134",835103,475482.333333333,1384448.33333333,0.569369686533677,1.6578174588444,0.999938157665354,0.00075354750980977,"4","194.35"
"419","AT1G70730.1","| Symbols: PGM2 | Phosphoglucomutase/phosphomannomutase family protein | chr1:26669020-26672726 REVERSE LENGTH=585",95041,53859.3333333333,90311.6666666667,0.566695776910316,0.950239019651168,0.962587347015544,0.629791035806343,"3","169.06"
"420","AT2G44790.1","| Symbols: UCC2 | uclacyanin 2 | chr2:18462182-18463232 REVERSE LENGTH=202",113452.333333333,63304.3333333333,213885.666666667,0.557981766204309,1.88524696127889,0.998613655387934,5.83596429041827e-05,"3","166.1"
"421","AT1G27950.1","| Symbols: LTPG1 | glycosylphosphatidylinositol-anchored lipid protein transfer 1 | chr1:9740740-9741991 FORWARD LENGTH=193",481205,267755.666666667,595908.333333333,0.556427440834295,1.23836687759548,0.995555468999935,0.00870898648103161,"1","38.37"
"422","AT3G24830.1","| Symbols:  | Ribosomal protein L13 family protein | chr3:9064613-9065871 FORWARD LENGTH=206",21235.3333333333,11626.6666666667,10988.6666666667,0.547515147709792,0.517470881863561,0.899151904225531,0.906731114537998,"1","30.11"
"423","AT1G36240.1","| Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:13614890-13616233 FORWARD LENGTH=112",148365,81201,70467,0.547305631382064,0.47495703164493,0.923760836481157,0.939181813068793,"1","15.41"
"424","AT3G45140.1","| Symbols: LOX2, ATLOX2 | lipoxygenase 2 | chr3:16525437-16529233 FORWARD LENGTH=896",358061,194184.333333333,230064.333333333,0.542321932110264,0.642528321524359,0.979257776599713,0.967144354431895,"7","156.81"
"425","AT1G74920.1","| Symbols: ALDH10A8 | aldehyde dehydrogenase 10A8 | chr1:28139175-28142573 REVERSE LENGTH=501",51750.6666666667,27933.6666666667,40872.6666666667,0.539774044778811,0.789799809342231,0.999990266438621,0.999951143024839,"1","37.46"
"426","AT5G63570.1","| Symbols: GSA1 | glutamate-1-semialdehyde-2,1-aminomutase | chr5:25451957-25453620 FORWARD LENGTH=474",134208,72401,91439,0.539468586075346,0.681323020982356,0.996279858566002,0.990481551207311,"2","66.33"
"427","AT3G48730.1","| Symbols: GSA1 | glutamate-1-semialdehyde-2,1-aminomutase | chr5:25451957-25453620 FORWARD LENGTH=474",134208,72401,91439,0.539468586075346,0.681323020982356,0.996279858566002,0.990481551207311,"2","66.33"
"428","AT4G16760.1","| Symbols: ACX1, ATACX1 | acyl-CoA oxidase 1 | chr4:9424930-9428689 REVERSE LENGTH=664",1509.33333333333,812,8962.33333333333,0.537985865724382,5.93794169611308,0.728118511809418,0.00413447597144187,"1","49.7"
"429","AT1G03830.1","| Symbols: ACX1, ATACX1 | acyl-CoA oxidase 1 | chr4:9424930-9428689 REVERSE LENGTH=664",1509.33333333333,812,8962.33333333333,0.537985865724382,5.93794169611308,0.728118511809418,0.00413447597144187,"1","49.7"
"430","AT4G25370.1","| Symbols:  | Double Clp-N motif protein | chr4:12972747-12974580 FORWARD LENGTH=238",60286,32236,62340.3333333333,0.534717844939124,1.0340764577735,0.982094764810097,0.383473296004309,"2","50.17"
"431","AT1G11860.1","| Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408",1284925.33333333,683995.666666667,1178702.66666667,0.532323278966145,0.917331642616847,0.986581250196103,0.788239449607561,"5","213.76"
"432","AT5G17710.1","| Symbols: EMB1241 | Co-chaperone GrpE family protein | chr5:5839560-5841639 REVERSE LENGTH=324",35057.6666666667,18649,33140.3333333333,0.5319521169882,0.945309157293222,0.989150063693103,0.722916785023425,"1","47.15"
"433","AT5G04885.1","| Symbols:  | Glycosyl hydrolase family protein | chr5:1423369-1426628 FORWARD LENGTH=665",6645.66666666667,3498.33333333333,1401.33333333333,0.526408185785223,0.210864222300246,0.984372319808872,0.99336533202359,"1","23.65"
"434","AT4G20360.1","| Symbols: ATRAB8D, ATRABE1B, RABE1b | RAB GTPase homolog E1B | chr4:10990036-10991466 FORWARD LENGTH=476",1441238,758462.333333333,726500,0.526257518420506,0.504080519664344,0.99990215205448,0.999906703619916,"7","276"
"435","AT4G02930.1","| Symbols: ATRAB8D, ATRABE1B, RABE1b | RAB GTPase homolog E1B | chr4:10990036-10991466 FORWARD LENGTH=476",1441238,758462.333333333,726500,0.526257518420506,0.504080519664344,0.99990215205448,0.999906703619916,"7","276"
"436","AT5G07350.1","| Symbols: Tudor1, AtTudor1, TSN1 | TUDOR-SN protein 1 | chr5:2320344-2324892 REVERSE LENGTH=991",34011.3333333333,17895.3333333333,30148.3333333333,0.526157947350883,0.88642021287022,0.974900740113449,0.766050709173108,"1","17.73"
"437","AT4G30530.1","| Symbols:  | Class I glutamine amidotransferase-like superfamily protein | chr4:14920605-14922286 FORWARD LENGTH=250",128349,66967.6666666667,183600.333333333,0.521762278371212,1.43047731835334,0.935761465951381,0.0748097090874974,"3","144.04"
"438","AT4G30550.1","| Symbols:  | Class I glutamine amidotransferase-like superfamily protein | chr4:14920605-14922286 FORWARD LENGTH=250",128349,66967.6666666667,183600.333333333,0.521762278371212,1.43047731835334,0.935761465951381,0.0748097090874974,"3","144.04"
"439","AT1G11910.1","| Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506",59470.6666666667,30542.3333333333,51694,0.513569715041589,0.869235253234087,0.99807977910406,0.944369604639908,"1","41.35"
"440","AT3G54420.1","| Symbols: ATEP3, ATCHITIV, CHIV, EP3 | homolog of carrot EP3-3 chitinase | chr3:20145935-20147034 FORWARD LENGTH=273",325723.333333333,166946,114190.666666667,0.512539271569942,0.350575641904684,0.987698645332353,0.992116073437701,"4","199.99"
"441","AT3G46970.1","| Symbols: ATPHS2, PHS2 | alpha-glucan phosphorylase 2 | chr3:17301625-17306111 REVERSE LENGTH=841",32378.6666666667,16411.3333333333,22665.6666666667,0.506856366331741,0.700018530719816,0.999122840347179,0.991041198083421,"1","50.66"
"442","AT1G79920.1","| Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr1:30058935-30062224 REVERSE LENGTH=831",27170.6666666667,13750,16161.3333333333,0.506060457355972,0.594808126410835,0.988051293579339,0.973510702281822,"1","27.92"
"443","AT4G24280.1","| Symbols: cpHsc70-1 | chloroplast heat shock protein 70-1 | chr4:12590094-12593437 FORWARD LENGTH=718",109806.666666667,55449.3333333333,192684.333333333,0.504972375690608,1.75475988100297,0.990731393584883,0.00169275422903433,"3","295.8"
"444","AT2G20890.1","| Symbols: PSB29, THF1 | photosystem II reaction center PSB29 protein | chr2:8987783-8989185 FORWARD LENGTH=300",133449.333333333,67249,220287.666666667,0.503929081698922,1.65072137240601,0.985543215732856,0.00830971569241793,"2","102.31"
"445","AT2G33210.1","| Symbols: HSP60-2 | heat shock protein 60-2 | chr2:14075093-14078568 REVERSE LENGTH=585",17434,8782.33333333333,12751.3333333333,0.503747466636075,0.731406064777638,0.979566256074159,0.912791932064347,"1","68.04"
"446","AT2G33150.1","| Symbols: PKT3, PED1, KAT2 | peroxisomal 3-ketoacyl-CoA thiolase 3 | chr2:14047814-14050983 REVERSE LENGTH=462",7166.33333333333,3607.33333333333,13132.6666666667,0.503372249872087,1.83255035117912,0.984204355027454,0.00999071469979067,"1","17.51"
"447","AT3G54050.1","| Symbols: HCEF1 | high cyclic electron flow 1 | chr3:20016951-20018527 FORWARD LENGTH=417",12690.6666666667,6354,14655.3333333333,0.500682916579113,1.15481193528052,0.754485683064458,0.410325273666074,"1","46.84"
"448","AT4G23600.1","| Symbols: CORI3, JR2 | Tyrosine transaminase family protein | chr4:12310657-12312885 FORWARD LENGTH=422",268372.666666667,133215,99794.6666666667,0.496380654761165,0.371851082698437,0.999424702178722,0.999549902823207,"2","73.02"
"449","AT4G23600.3","| Symbols: CORI3, JR2 | Tyrosine transaminase family protein | chr4:12310657-12312885 FORWARD LENGTH=422",268372.666666667,133215,99794.6666666667,0.496380654761165,0.371851082698437,0.999424702178722,0.999549902823207,"2","73.02"
"450","AT1G03475.1","| Symbols: LIN2, HEMF1, ATCPO-I | Coproporphyrinogen III oxidase | chr1:869302-871175 REVERSE LENGTH=386",435492.666666667,215713.666666667,365593.666666667,0.495332489333919,0.83949442700145,0.99943972052628,0.989983605856716,"5","129.09"
"451","AT4G03205.1","| Symbols: LIN2, HEMF1, ATCPO-I | Coproporphyrinogen III oxidase | chr1:869302-871175 REVERSE LENGTH=386",435492.666666667,215713.666666667,365593.666666667,0.495332489333919,0.83949442700145,0.99943972052628,0.989983605856716,"5","129.09"
"452","AT2G25950.1","| Symbols:  | Protein of unknown function (DUF1000) | chr2:11068735-11070524 FORWARD LENGTH=204",46874,23213.3333333333,43058.3333333333,0.495228342649088,0.918597374521768,0.992562807121671,0.822286214673397,"2","72.38"
"453","ATCG00490.1","| Symbols: RBCL | ribulose-bisphosphate carboxylases | chrC:54958-56397 FORWARD LENGTH=479",79482694,39330413.6666667,38655156.6666667,0.494829901798078,0.486334253676236,0.973302275914576,0.973111042819317,"23","1297.11"
"454","AT2G07732.1","| Symbols: RBCL | ribulose-bisphosphate carboxylases | chrC:54958-56397 FORWARD LENGTH=479",79482694,39330413.6666667,38655156.6666667,0.494829901798078,0.486334253676236,0.973302275914576,0.973111042819317,"23","1297.11"
"455","ATMG00280.1","| Symbols: RBCL | ribulose-bisphosphate carboxylases | chrC:54958-56397 FORWARD LENGTH=479",79482694,39330413.6666667,38655156.6666667,0.494829901798078,0.486334253676236,0.973302275914576,0.973111042819317,"23","1297.11"
